cultivar,condicao,data_coleta_iso,dia,replicata,bloco,turnos_disponiveis,turno_label,target,model,y_true,y_pred,label_true,label_pred,acertou,prob_IRR_BR16_manha_tarde,prob_IRR_BR16_unico,prob_IRR_CD202_manha_tarde,prob_IRR_CD202_unico,prob_IRR_EMB48_manha_tarde,prob_IRR_EMB48_unico,prob_NIRR_BR16_manha_tarde,prob_NIRR_BR16_unico,prob_NIRR_CD202_manha_tarde,prob_NIRR_CD202_unico,prob_NIRR_EMB48_manha_tarde,prob_NIRR_EMB48_unico
EMB48,NIRR,2017-02-26,dia5,2,B2,unico,unico,condicao_genotipo_turno,k-NN (k=5),11,9,NIRR|EMB48|unico,NIRR|CD202|unico,False,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.2
EMB48,NIRR,2017-02-26,dia5,3,B3,unico,unico,condicao_genotipo_turno,k-NN (k=5),11,10,NIRR|EMB48|unico,NIRR|EMB48|manha + tarde,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4
EMB48,NIRR,2017-02-26,dia5,4,B4,unico,unico,condicao_genotipo_turno,k-NN (k=5),11,8,NIRR|EMB48|unico,NIRR|CD202|manha + tarde,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.2,0.2
BR16,IRR,2017-02-27,dia6,1,B1,unico,unico,condicao_genotipo_turno,k-NN (k=5),1,1,IRR|BR16|unico,IRR|BR16|unico,True,0.2,0.4,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BR16,IRR,2017-02-27,dia6,2,B2,unico,unico,condicao_genotipo_turno,k-NN (k=5),1,1,IRR|BR16|unico,IRR|BR16|unico,True,0.0,0.4,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
BR16,IRR,2017-02-27,dia6,3,B3,unico,unico,condicao_genotipo_turno,k-NN (k=5),1,1,IRR|BR16|unico,IRR|BR16|unico,True,0.0,0.4,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BR16,IRR,2017-02-27,dia6,4,B4,unico,unico,condicao_genotipo_turno,k-NN (k=5),1,3,IRR|BR16|unico,IRR|CD202|unico,False,0.0,0.0,0.2,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
BR16,NIRR,2017-02-27,dia6,1,B1,unico,unico,condicao_genotipo_turno,k-NN (k=5),7,6,NIRR|BR16|unico,NIRR|BR16|manha + tarde,False,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.2,0.2,0.0,0.0
BR16,NIRR,2017-02-27,dia6,2,B2,unico,unico,condicao_genotipo_turno,k-NN (k=5),7,6,NIRR|BR16|unico,NIRR|BR16|manha + tarde,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BR16,NIRR,2017-02-27,dia6,3,B3,unico,unico,condicao_genotipo_turno,k-NN (k=5),7,9,NIRR|BR16|unico,NIRR|CD202|unico,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2
BR16,NIRR,2017-02-27,dia6,4,B4,unico,unico,condicao_genotipo_turno,k-NN (k=5),7,7,NIRR|BR16|unico,NIRR|BR16|unico,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.2,0.2,0.0
CD202,IRR,2017-02-27,dia6,1,B1,unico,unico,condicao_genotipo_turno,k-NN (k=5),3,3,IRR|CD202|unico,IRR|CD202|unico,True,0.0,0.2,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD202,IRR,2017-02-27,dia6,2,B2,unico,unico,condicao_genotipo_turno,k-NN (k=5),3,1,IRR|CD202|unico,IRR|BR16|unico,False,0.0,0.4,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
CD202,IRR,2017-02-27,dia6,3,B3,unico,unico,condicao_genotipo_turno,k-NN (k=5),3,5,IRR|CD202|unico,IRR|EMB48|unico,False,0.0,0.0,0.0,0.4,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
CD202,IRR,2017-02-27,dia6,4,B4,unico,unico,condicao_genotipo_turno,k-NN (k=5),3,1,IRR|CD202|unico,IRR|BR16|unico,False,0.0,0.4,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD202,NIRR,2017-02-27,dia6,1,B1,unico,unico,condicao_genotipo_turno,k-NN (k=5),9,8,NIRR|CD202|unico,NIRR|CD202|manha + tarde,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.2,0.2
CD202,NIRR,2017-02-27,dia6,2,B2,unico,unico,condicao_genotipo_turno,k-NN (k=5),9,6,NIRR|CD202|unico,NIRR|BR16|manha + tarde,False,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.2,0.2,0.0,0.0
CD202,NIRR,2017-02-27,dia6,3,B3,unico,unico,condicao_genotipo_turno,k-NN (k=5),9,8,NIRR|CD202|unico,NIRR|CD202|manha + tarde,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.2,0.2,0.0
CD202,NIRR,2017-02-27,dia6,4,B4,unico,unico,condicao_genotipo_turno,k-NN (k=5),9,7,NIRR|CD202|unico,NIRR|BR16|unico,False,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.2,0.2,0.0
EMB48,IRR,2017-02-27,dia6,1,B1,unico,unico,condicao_genotipo_turno,k-NN (k=5),5,5,IRR|EMB48|unico,IRR|EMB48|unico,True,0.0,0.2,0.0,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
EMB48,IRR,2017-02-27,dia6,2,B2,unico,unico,condicao_genotipo_turno,k-NN (k=5),5,3,IRR|EMB48|unico,IRR|CD202|unico,False,0.0,0.0,0.0,0.6,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
EMB48,IRR,2017-02-27,dia6,3,B3,unico,unico,condicao_genotipo_turno,k-NN (k=5),5,3,IRR|EMB48|unico,IRR|CD202|unico,False,0.0,0.2,0.0,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
EMB48,IRR,2017-02-27,dia6,4,B4,unico,unico,condicao_genotipo_turno,k-NN (k=5),5,3,IRR|EMB48|unico,IRR|CD202|unico,False,0.0,0.0,0.0,0.6,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
EMB48,NIRR,2017-02-27,dia6,1,B1,unico,unico,condicao_genotipo_turno,k-NN (k=5),11,10,NIRR|EMB48|unico,NIRR|EMB48|manha + tarde,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0
EMB48,NIRR,2017-02-27,dia6,2,B2,unico,unico,condicao_genotipo_turno,k-NN (k=5),11,8,NIRR|EMB48|unico,NIRR|CD202|manha + tarde,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.2,0.2,0.0
EMB48,NIRR,2017-02-27,dia6,3,B3,unico,unico,condicao_genotipo_turno,k-NN (k=5),11,10,NIRR|EMB48|unico,NIRR|EMB48|manha + tarde,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4
EMB48,NIRR,2017-02-27,dia6,4,B4,unico,unico,condicao_genotipo_turno,k-NN (k=5),11,10,NIRR|EMB48|unico,NIRR|EMB48|manha + tarde,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.4
BR16,IRR,2017-03-02,dia9,1,B1,manha + tarde,manha + tarde,condicao_genotipo_turno,k-NN (k=5),0,0,IRR|BR16|manha + tarde,IRR|BR16|manha + tarde,True,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BR16,IRR,2017-03-02,dia9,2,B2,manha + tarde,manha + tarde,condicao_genotipo_turno,k-NN (k=5),0,0,IRR|BR16|manha + tarde,IRR|BR16|manha + tarde,True,0.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BR16,IRR,2017-03-02,dia9,3,B3,manha + tarde,manha + tarde,condicao_genotipo_turno,k-NN (k=5),0,4,IRR|BR16|manha + tarde,IRR|EMB48|manha + tarde,False,0.0,0.0,0.2,0.2,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0
BR16,IRR,2017-03-02,dia9,4,B4,manha + tarde,manha + tarde,condicao_genotipo_turno,k-NN (k=5),0,2,IRR|BR16|manha + tarde,IRR|CD202|manha + tarde,False,0.0,0.0,0.4,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0
BR16,NIRR,2017-03-02,dia9,1,B1,manha + tarde,manha + tarde,condicao_genotipo_turno,k-NN (k=5),6,6,NIRR|BR16|manha + tarde,NIRR|BR16|manha + tarde,True,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0
BR16,NIRR,2017-03-02,dia9,2,B2,manha + tarde,manha + tarde,condicao_genotipo_turno,k-NN (k=5),6,6,NIRR|BR16|manha + tarde,NIRR|BR16|manha + tarde,True,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0
BR16,NIRR,2017-03-02,dia9,3,B3,manha + tarde,manha + tarde,condicao_genotipo_turno,k-NN (k=5),6,6,NIRR|BR16|manha + tarde,NIRR|BR16|manha + tarde,True,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0
BR16,NIRR,2017-03-02,dia9,4,B4,manha + tarde,manha + tarde,condicao_genotipo_turno,k-NN (k=5),6,6,NIRR|BR16|manha + tarde,NIRR|BR16|manha + tarde,True,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0
CD202,IRR,2017-03-02,dia9,1,B1,manha + tarde,manha + tarde,condicao_genotipo_turno,k-NN (k=5),2,3,IRR|CD202|manha + tarde,IRR|CD202|unico,False,0.0,0.4,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD202,IRR,2017-03-02,dia9,2,B2,manha + tarde,manha + tarde,condicao_genotipo_turno,k-NN (k=5),2,4,IRR|CD202|manha + tarde,IRR|EMB48|manha + tarde,False,0.0,0.2,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD202,IRR,2017-03-02,dia9,3,B3,manha + tarde,manha + tarde,condicao_genotipo_turno,k-NN (k=5),2,4,IRR|CD202|manha + tarde,IRR|EMB48|manha + tarde,False,0.2,0.0,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD202,IRR,2017-03-02,dia9,4,B4,manha + tarde,manha + tarde,condicao_genotipo_turno,k-NN (k=5),2,2,IRR|CD202|manha + tarde,IRR|CD202|manha + tarde,True,0.2,0.0,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD202,NIRR,2017-03-02,dia9,1,B1,manha + tarde,manha + tarde,condicao_genotipo_turno,k-NN (k=5),8,8,NIRR|CD202|manha + tarde,NIRR|CD202|manha + tarde,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.2,0.0,0.2
CD202,NIRR,2017-03-02,dia9,2,B2,manha + tarde,manha + tarde,condicao_genotipo_turno,k-NN (k=5),8,8,NIRR|CD202|manha + tarde,NIRR|CD202|manha + tarde,True,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.2,0.0,0.0
CD202,NIRR,2017-03-02,dia9,3,B3,manha + tarde,manha + tarde,condicao_genotipo_turno,k-NN (k=5),8,6,NIRR|CD202|manha + tarde,NIRR|BR16|manha + tarde,False,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.2,0.0,0.0
CD202,NIRR,2017-03-02,dia9,4,B4,manha + tarde,manha + tarde,condicao_genotipo_turno,k-NN (k=5),8,8,NIRR|CD202|manha + tarde,NIRR|CD202|manha + tarde,True,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.2,0.0,0.0
EMB48,IRR,2017-03-02,dia9,1,B1,manha + tarde,manha + tarde,condicao_genotipo_turno,k-NN (k=5),4,2,IRR|EMB48|manha + tarde,IRR|CD202|manha + tarde,False,0.2,0.0,0.4,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0
EMB48,IRR,2017-03-02,dia9,2,B2,manha + tarde,manha + tarde,condicao_genotipo_turno,k-NN (k=5),4,0,IRR|EMB48|manha + tarde,IRR|BR16|manha + tarde,False,0.4,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMB48,IRR,2017-03-02,dia9,3,B3,manha + tarde,manha + tarde,condicao_genotipo_turno,k-NN (k=5),4,4,IRR|EMB48|manha + tarde,IRR|EMB48|manha + tarde,True,0.0,0.0,0.2,0.2,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0
EMB48,IRR,2017-03-02,dia9,4,B4,manha + tarde,manha + tarde,condicao_genotipo_turno,k-NN (k=5),4,4,IRR|EMB48|manha + tarde,IRR|EMB48|manha + tarde,True,0.2,0.2,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMB48,NIRR,2017-03-02,dia9,1,B1,manha + tarde,manha + tarde,condicao_genotipo_turno,k-NN (k=5),10,7,NIRR|EMB48|manha + tarde,NIRR|BR16|unico,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.4,0.0
EMB48,NIRR,2017-03-02,dia9,2,B2,manha + tarde,manha + tarde,condicao_genotipo_turno,k-NN (k=5),10,7,NIRR|EMB48|manha + tarde,NIRR|BR16|unico,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,0.2,0.0
EMB48,NIRR,2017-03-02,dia9,3,B3,manha + tarde,manha + tarde,condicao_genotipo_turno,k-NN (k=5),10,8,NIRR|EMB48|manha + tarde,NIRR|CD202|manha + tarde,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.2,0.2,0.0
EMB48,NIRR,2017-03-02,dia9,4,B4,manha + tarde,manha + tarde,condicao_genotipo_turno,k-NN (k=5),10,7,NIRR|EMB48|manha + tarde,NIRR|BR16|unico,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
