wavelength,anova_f,anova_p,anova_q,mutual_info,rf_importance,lasso_coef,rfe_rank,pls_coef,vip,combined_score,direction
403,1033.8918208055125,3.0912752576296054e-178,1.6919422593285702e-177,0.2858259668550098,0.007413910858748371,0.0,nan,-0.10848840620886566,1.2992296358135087,13.944157637235756,nao_irrigado
397,1059.1239280927723,1.1828464622515086e-181,6.932705014449578e-181,0.2738776884264138,0.008907850430352455,0.0,nan,-0.06680859502809587,1.3118367463221419,13.69202960809688,nao_irrigado
393,1085.4503303936685,3.4705325922154235e-185,2.2485287969443903e-184,0.2767165016407691,0.006845329925530955,0.0,nan,0.08761675821277531,1.3511499357046068,13.157710433564016,irrigado
367,1073.8532688344872,1.2371328015930993e-183,7.668797280192384e-183,0.2714828121153121,0.006529934213308482,0.5863194082070661,nan,0.09135254437778831,1.3700161681191523,13.062842497693515,irrigado
409,1028.742488114325,1.5536690636332787e-177,8.354855389687957e-177,0.28546190355096734,0.00352416543669712,0.0,nan,-0.1734842160849713,1.2826804034129844,12.74154522705636,nao_irrigado
401,1062.7310458264183,3.863192883719783e-182,2.3082577480225705e-181,0.2892756683001283,0.006542325582610935,0.0,nan,0.08684624968898572,1.3224804348367885,12.731813446638936,irrigado
388,1090.1411241461815,8.21206727320185e-186,5.4351251398945174e-185,0.2843766829754715,0.008466736215726836,0.0,nan,-0.032797620844225314,1.3537115109058508,12.712856319676087,nao_irrigado
399,1060.5016207611493,7.713285768486225e-182,4.545555530962704e-181,0.2896140347195433,0.006991749861826057,0.0,nan,0.07444739552656526,1.3221933007606415,12.659845248992205,irrigado
371,1075.4562734966162,7.542327366385596e-184,4.71614714101611e-183,0.2895187574964364,0.008134455277362201,0.0,nan,-0.033404591916608106,1.3539330661995552,12.483816951317838,nao_irrigado
372,1096.0665645791369,1.3342789322545602e-186,8.968856197748623e-186,0.2830443793899302,0.007254454296118064,0.0,nan,-0.048660004012396785,1.3777901312023544,12.457604562025864,nao_irrigado
414,1008.6528400947833,8.703853147003967e-175,4.384540543139469e-174,0.26926077165230566,0.006395624800478525,0.0,nan,-0.10766374377930318,1.2720349434752591,12.347392265621762,nao_irrigado
384,1104.2766738449689,1.0826395315438649e-187,7.487966663507567e-187,0.27703111749382137,0.006083682374702523,1.0065327340914676,nan,0.07361477920604223,1.37582277691404,12.25475124429433,irrigado
374,1104.0980798463202,1.1433454336981981e-187,7.857303603465892e-187,0.2707310455433829,0.006470135538272775,0.0,nan,-0.05769544322370755,1.371515805642212,11.839583342959417,nao_irrigado
381,1122.448173489158,4.280643803599388e-190,3.153309870391193e-189,0.29304748109138834,0.006196998700889157,0.0,nan,-0.048232191108029954,1.3787330375200306,11.779167032574765,nao_irrigado
370,1068.8080427024088,5.88331745268414e-183,3.5951749547510183e-182,0.2740563617169125,0.008336922216837992,0.16470488598704996,nan,0.013481189575192617,1.3628579613486878,11.68945335216244,irrigado
389,1085.0500922446458,3.925117389649468e-185,2.5354136652060076e-184,0.2900307956616963,0.005487264106384459,0.0,nan,0.07099128229115423,1.3569524679463174,11.61083100677446,irrigado
398,1064.2440347594002,2.417078627540475e-182,1.4522726614076989e-181,0.2970393479340172,0.004534913490623848,0.0,nan,0.09485645043089781,1.3200183530748777,11.362488627397855,irrigado
407,1028.4102826311776,1.724417115078671e-177,9.249928215796063e-177,0.27930395153799004,0.0037216174517801103,0.0,nan,0.1330431419270685,1.285806069856252,11.301672335783552,irrigado
405,1027.6748234886556,2.1722717635658307e-177,1.1594433159876183e-176,0.27152986142183155,0.004842733133571991,0.0,nan,-0.10969026028641485,1.2870025541273569,11.286513798529937,nao_irrigado
418,1020.0884490162347,2.359397305514395e-176,1.2288289598453908e-175,0.2722240660174322,0.006450733505353228,0.0,nan,0.06783930737756984,1.2768770577634694,11.028234545928186,irrigado
433,1001.052775934982,9.65400612686384e-174,4.604382966493153e-173,0.274552175473715,0.005014121409219457,0.0,nan,0.09995523234121084,1.2614473608071048,10.787091066639372,irrigado
363,1088.548111762064,1.3393940451260784e-185,8.730413912321802e-185,0.2907366286013693,0.004763167480775725,0.0,nan,-0.055838009598127805,1.37996760227308,10.635718817139065,nao_irrigado
366,1041.9834664157067,2.4597063232359367e-179,1.37781987012513e-178,0.282475235012688,0.0036273851140719332,-0.8136092322000419,nan,-0.09761382191172821,1.352643511511836,10.62520144357263,nao_irrigado
365,1032.4231137019165,4.897881213873127e-178,2.660440022990176e-177,0.29309135647910756,0.004509747808506434,0.0,nan,-0.06929120793340962,1.3578321802835192,10.553079581880919,nao_irrigado
430,1005.1556617968857,2.631516140727719e-174,1.3042376079966184e-173,0.27420041985183197,0.004806362291280381,0.0,nan,0.09697937139620841,1.2661274913185436,10.54134927836572,irrigado
422,1002.9337708478051,5.31866526645624e-174,2.617951713534868e-173,0.2806241020597289,0.002468787899283659,-0.2070488335228651,nan,-0.14066199819946995,1.2650082114483885,10.203887594814525,nao_irrigado
429,1002.7068998161715,5.715053306153933e-174,2.8002459365688174e-173,0.2777046385958659,0.00449046307463742,0.0,nan,0.09129730222111357,1.2651120516887586,10.089190018556813,irrigado
359,1060.0532141594422,8.864754733564807e-182,5.209859954070464e-181,0.2749168550627865,0.004699478981204262,0.0,nan,0.04955426951466779,1.3860527039057844,10.010132765630882,irrigado
376,1110.1121452053428,1.824441243447834e-188,1.299461296243805e-187,0.27645195090797214,0.0039733943081803735,0.43785512155769235,nan,0.06395597615404963,1.3754886391388979,10.006282461626945,irrigado
412,1023.0371659813432,9.328813953556502e-177,4.906180639144263e-176,0.28071415542721656,0.004577188970925987,0.0,nan,0.07807665953096762,1.2817566286988715,9.952331612133912,irrigado
411,1015.0982992093084,1.1369672215679638e-175,5.83679354079401e-175,0.2696616809363592,0.004998903349631855,0.0,nan,0.07002634088909243,1.2797760294711493,9.775287300824848,irrigado
382,1121.1679553980318,6.313938405800515e-190,4.635249662415327e-189,0.2846209908488728,0.005243736970985954,0.0,nan,-0.018596332790669596,1.3794342567188989,9.65054125458006,nao_irrigado
404,1048.2970249883465,3.4309539245705287e-180,1.9472247735491312e-179,0.27668884355452694,0.006773454107445229,0.0,nan,-1.9900797265147777e-06,1.2976289379394168,9.1263843203328,nao_irrigado
402,1040.7942137562343,3.566498588835841e-179,1.9874451980792468e-178,0.2646940581260975,0.004820457761187594,0.0,nan,-0.049769521033343936,1.308494919851046,9.12336200959223,nao_irrigado
368,1078.2451979041537,3.1907609280975377e-184,2.0245801641114465e-183,0.28342948907533905,0.005093992050997363,0.6834964612392271,nan,0.011938448236882835,1.3727932460014867,9.028962224951949,irrigado
427,1002.9530602970908,5.286260192354688e-174,2.607969191228196e-173,0.2775942863137404,0.006064458115998493,0.0,nan,-0.020761356143308422,1.2666963268063554,8.838854413621144,nao_irrigado
392,1091.5504797084354,5.3283252308222516e-186,3.548367669194633e-185,0.28356934916855825,0.004751230630916679,0.0,nan,0.014827305011317984,1.3581683607754855,8.73928800008466,irrigado
453,942.3762224943454,1.419671591444726e-165,4.957327261684425e-165,0.26741716216953715,0.0018744789040651228,0.0,nan,0.12398096217594749,1.2392926464476304,8.338710746500926,irrigado
386,1119.8856419146375,9.32060328912585e-190,6.796141584715154e-189,0.2875411102331038,0.002827328782716629,0.40609707104882253,nan,0.035425516897105574,1.3757303451414296,8.13884695972865,irrigado
360,1089.4450952465636,1.0168695392831486e-185,6.668556033530648e-185,0.28465963576865927,0.0031277045690695972,0.0,nan,-0.03532112148362489,1.3625449215265968,8.117760890055848,nao_irrigado
416,1015.448669890171,1.0180191590827773e-175,5.251221129944973e-175,0.2734319314673257,0.0033357468246391422,0.0,nan,-0.06316611821524631,1.2729468898109846,8.031074816946957,nao_irrigado
426,1006.8705174235789,1.5293845077379519e-174,7.650479246847289e-174,0.27716297499228837,0.0042401201677386615,0.0,nan,-0.040024661580703315,1.2667896755821875,7.942639093455619,nao_irrigado
406,1026.224908670787,3.425096274280318e-177,1.823609427222021e-176,0.28382770756052866,0.004185760034545443,0.0,nan,0.031494690670281406,1.2855731771675862,7.941559185081296,irrigado
377,1106.357441881413,5.7351431933394295e-188,4.0183364849749553e-187,0.2841709884157584,0.0011322245767586146,0.32580748480594995,nan,0.06941042023911487,1.3753539838482454,7.797161819449253,irrigado
419,1002.8472572745017,5.466466433897485e-174,2.6845592007565043e-173,0.27799715364819066,0.0037010495729677875,0.0,nan,-0.045095703627386824,1.2646818910174287,7.63328383239223,nao_irrigado
369,1076.5973155607808,5.304001282611283e-184,3.3555608114402554e-183,0.2800731785947883,0.003955598088160696,0.10577658180107677,nan,0.0008577015097202059,1.3722987175146795,7.518016220189753,irrigado
423,1000.0092463672048,1.3440602919335838e-173,6.284942799889432e-173,0.26294530406287464,0.003445339853488385,-0.9989780211939306,nan,-0.05458252659227251,1.2634475399339338,7.466155685886031,nao_irrigado
364,1062.4638311354913,4.1968772915532536e-182,2.5006878266290996e-181,0.2777598555867269,0.0006461733044686873,0.03866806007528871,nan,0.0772908431288452,1.382990116466931,7.464312572726391,irrigado
439,993.7242053408935,9.888693022628206e-173,4.4592408158644176e-172,0.27421073683665087,0.0017553227687773295,0.0,nan,0.082835452042615,1.2592867431700163,7.168812099671215,irrigado
438,991.5532735694786,1.9723361218823675e-172,8.711488702605693e-172,0.2730147722996066,0.004437301848983276,0.0,nan,0.02038724610600455,1.258146357179979,7.162101146842955,irrigado
424,1005.539624849808,2.3303511939785485e-174,1.163012858062148e-173,0.2802581873996399,0.0032088836827825298,0.0,nan,0.04211951868464507,1.266994674982735,7.153118706990927,irrigado
410,1025.6126429264223,4.1515764055308595e-177,2.204948357604168e-176,0.2816845663550416,0.0010917027452400012,0.0,nan,-0.08097774683038345,1.2827315513317634,6.978704141052428,nao_irrigado
380,1106.2640408990535,5.901008258089491e-188,4.1211262218021093e-187,0.2912419735981058,0.0024673224746844524,0.0,nan,-0.014507738688323276,1.3648919408346047,6.939699470573071,nao_irrigado
421,1006.8937357245456,1.5181916024532162e-174,7.612191461251441e-174,0.27830070733378753,0.0005346026365737618,0.0,nan,-0.09728972838723028,1.2659645244651083,6.809263705109553,nao_irrigado
417,1021.9811554433533,1.3004454569762833e-176,6.805980968262739e-176,0.281325175809612,0.003937430938676251,0.0,nan,0.010466409128375513,1.2776282349724706,6.784970783001444,irrigado
428,1001.5486810277298,8.249594152597259e-174,4.023781637695397e-173,0.2682080472681949,0.0031410233484744244,0.0,nan,0.03827658410565496,1.265602986356933,6.698449955923996,irrigado
420,1005.4914284890148,2.3661740129508076e-174,1.1781574772817563e-173,0.2777801942063589,0.002375069474801922,0.0,nan,-0.0503600253013574,1.2649266337264267,6.653538961134357,nao_irrigado
408,1017.871347999099,4.743269186278349e-176,2.464437685914186e-175,0.2726481710785047,0.0007359397904331403,0.0,nan,-0.08688218617677096,1.2765675829170686,6.631916095620742,nao_irrigado
451,949.6217747824286,1.36132959042663e-166,4.996962370320275e-166,0.2744343831099698,0.0033060861103219813,0.0,nan,0.037624917132308214,1.2414888567812552,6.522299361334048,irrigado
454,937.84114090238,6.178987038075708e-165,2.0832290155017005e-164,0.2714607804289011,0.0004055348023702296,0.0,nan,0.10773679486225692,1.2380493205167833,6.4546360342715925,irrigado
452,947.5641979378464,2.6474975895956172e-166,9.571037504571718e-166,0.28718823854599984,0.001962991907694717,0.0,nan,0.0613425885672563,1.239698221833573,6.428466291536071,irrigado
415,1015.2276871246277,1.091501484991669e-175,5.61679352683512e-175,0.2767826465994714,0.003635840607765749,0.0,nan,0.010727722644886256,1.2724304656546492,6.36796733438574,irrigado
413,1014.1104984288586,1.5526906635104147e-175,7.933105979123282e-175,0.2727896403346646,0.0009766887505439372,0.0,nan,-0.07438387821454145,1.2759763508350521,6.357528838738621,nao_irrigado
455,934.2782047324149,1.9655869306221705e-164,6.4746975310387265e-164,0.2733767593278864,0.002850844461542151,0.0,nan,0.04724535161493267,1.236169212653115,6.35533447671228,irrigado
425,1009.3767292908176,6.923564183262511e-175,3.512402490140958e-174,0.273584918431826,0.0021577988037996257,0.0,nan,0.040128937098923775,1.2688860881101942,6.04611755148564,irrigado
437,993.1125848036174,1.2011290757175832e-172,5.360444512181469e-172,0.27626889989138714,0.003069823437016127,0.0,nan,-0.01849078759939132,1.2604720178669944,5.9537901249669325,nao_irrigado
1584,1301.1778562640777,6.055640964476893e-213,3.1013532653785227e-211,0.30475131580657133,0.0016681099007559068,0.0,2.0,-0.05693586914975009,1.0712972621219026,5.923322824644975,nao_irrigado
440,993.1124562476651,1.2011781752075629e-172,5.360444512181469e-172,0.29498476568123766,0.0002588792103287275,0.0,nan,0.07416481723624482,1.2594440749540792,5.88111752791858,irrigado
361,1030.8586937343182,7.998733362797031e-178,4.322933533511662e-177,0.2684099454492357,0.001451297895666002,-0.008861323996508897,nan,0.03108048268552112,1.3375404706093543,5.713445726172428,irrigado
1559,1314.6271909709196,1.311458723474148e-214,2.4093598421345594e-212,0.3029506090908225,0.0012769964112026324,-0.430976100251268,2.0,-0.05812280629226399,1.0766693713967923,5.683845539672522,nao_irrigado
727,1075.8482943459292,6.682928696854493e-184,4.203210417232168e-183,0.26670300793671364,0.0035203629567857092,0.0,nan,0.03148577656669868,1.1231392572389973,5.635946918616748,irrigado
431,1005.210282781087,2.5864057598310194e-174,1.2848403670661716e-173,0.27664108024686995,0.003234135296031152,0.0,nan,0.003546628223962818,1.265649767001006,5.633360132477231,irrigado
441,985.8091287256082,1.228858425135843e-171,5.318459703153317e-171,0.28580800327934486,0.0017278935696331103,0.0,nan,-0.0360847657068057,1.2556580315914623,5.522532359815539,nao_irrigado
1572,1313.2074671974192,1.9638245400475585e-214,2.484815638613116e-212,0.3075409474763846,0.0005293308589792598,-0.48878710535146036,2.0,-0.06846045974512673,1.0759197569995762,5.478431283624704,nao_irrigado
362,1033.2333681053622,3.7995375715442075e-178,2.07431607015015e-177,0.27350304788460633,0.0021638762706954868,0.0,nan,0.0032444185815752955,1.3423296867174077,5.44416103327074,irrigado
435,992.8080035096752,1.3232822096185185e-172,5.893126362089925e-172,0.27686798047567707,0.0019273891894571172,0.0,nan,-0.0318975459118644,1.2582241199333601,5.427572544422783,nao_irrigado
1617,1243.14300116139,1.122191762913083e-205,2.413834482026041e-204,0.29049538966136046,0.002787156560956967,0.0,2.0,-0.03209360607976682,1.0516075544639079,5.330117264113331,nao_irrigado
449,954.7378398453711,2.6101142247561247e-167,1.0245174630383985e-166,0.27711393678401186,0.003184251179784404,0.0,nan,-0.005078976911588688,1.2428118220780149,5.259465313333707,nao_irrigado
356,958.2860326458568,8.317363957571005e-168,3.3130833097657837e-167,0.2624009053260694,0.0017613627396181164,0.0,nan,-0.02829269461167619,1.3096251374080057,5.25326871576597,nao_irrigado
1573,1312.2737498573508,2.5613531059129283e-214,2.743090461607338e-212,0.30866755259121836,0.0002879400203479743,-0.5343720086213316,2.0,-0.06716923976035305,1.0754997621344167,5.226791220044618,nao_irrigado
678,776.41035712774,1.8472440900004689e-141,2.945457403699784e-141,0.2710985104899739,0.0004879056471378961,0.0,nan,-0.10677299425467249,1.1656560729891394,5.224944347387539,nao_irrigado
448,961.206628599969,3.2482957765417e-168,1.3035604879367904e-167,0.2765741689074763,0.0003055022249636644,0.0,nan,0.0708991120788459,1.2451957183336806,5.212970337130155,irrigado
1575,1310.7676993765604,3.932116947244514e-214,3.4583684219343126e-212,0.30392056135885226,0.0002736960342003257,-0.48585971204802014,2.0,-0.06971261335052112,1.0749435469988144,5.2127801914280765,nao_irrigado
1717,1167.76039614328,5.07783212383099e-196,5.103933130074981e-195,0.2813437254937867,0.0014700981773722594,0.4454592529892496,2.0,0.07801007274648622,1.024688623126036,5.201656466161453,irrigado
462,914.7971114289884,1.130840330383353e-161,3.22604449688938e-161,0.2742532757391296,0.0014274515229677172,0.0,nan,-0.052328132644913004,1.229431939424665,5.157228196557409,nao_irrigado
1574,1311.5160361900046,3.1777221112142034e-214,3.0272345153132777e-212,0.3089525151808721,0.00017032967340935217,-0.5309440113962196,2.0,-0.0676512521762932,1.0752117451378214,5.139600447564335,nao_irrigado
681,756.7949067008038,1.6669388198776218e-138,2.5197367544320203e-138,0.2629128736876136,0.000530623955034047,0.0,nan,-0.11085160604610628,1.1566004707161808,5.112019801692029,nao_irrigado
443,980.5233339519018,6.639184631678397e-171,2.8167428289428464e-170,0.2744043679424468,0.002954157470743777,0.0,nan,0.0028092107322537016,1.2522148583894814,5.0982488345180075,irrigado
1578,1307.997465925056,8.65536533592795e-214,6.20589694586034e-212,0.3054443784696057,0.00024341961742059494,-0.19900218150000304,2.0,-0.06634880339009366,1.0738767726341598,5.06620452367018,nao_irrigado
1576,1309.8459360568233,5.112196415975708e-214,4.2293594195245185e-212,0.3055425226766426,0.0001191978941698602,-0.3176657423220578,2.0,-0.06878494440264184,1.074574203501995,5.062307512268148,nao_irrigado
442,983.0523004846564,2.9608784065244393e-171,1.266172853366614e-170,0.2790162649218719,0.0018586993284216491,0.0,nan,-0.024560808804204075,1.2543545448715412,5.056143119183342,nao_irrigado
1695,1179.9924686833904,1.3240662060183062e-197,1.7800415057158606e-196,0.2746756695256163,0.0027976853611091316,0.0,2.0,0.04281825397237153,1.0286376458982298,5.014558013802979,irrigado
358,1009.0790309493564,7.60671532137868e-175,3.84989286030248e-174,0.257743739300216,0.002173685268242084,0.0,nan,-0.0009554535654106959,1.3424983251487863,4.9948419460983216,nao_irrigado
679,771.7709510786531,9.192336485948279e-141,1.447490174324652e-140,0.2659230536576751,0.00016346848405673862,0.0,nan,-0.1114121331935997,1.1634046926158101,4.977600551694742,nao_irrigado
1577,1308.9365584517268,6.6235528931497794e-214,5.088307954701848e-212,0.30381856583866496,0.0001441853495448235,-0.24476662056382512,2.0,-0.06647650275565911,1.0742196386610237,4.958985296266832,nao_irrigado
1580,1305.7980317654315,1.620180457234707e-213,1.0250024010328984e-211,0.30066404032832117,0.0002595315041790825,-0.0861845799701183,2.0,-0.06449089643166861,1.073053615473858,4.906956954865396,nao_irrigado
1563,1315.6707475050757,9.748070716615352e-215,2.4093598421345594e-212,0.3029124072065792,0.00016974700610377437,-0.6041950016296711,2.0,-0.06343617735700248,1.0770555303869487,4.900815710394472,nao_irrigado
1579,1306.8744821067285,1.1920103061751883e-213,8.012544276821344e-212,0.3009192928854507,0.00017382224822142057,-0.16313057496165795,2.0,-0.06588456412319313,1.0734623768662477,4.895431246739131,nao_irrigado
1608,1260.5323309558398,7.203325622855094e-208,1.801669001716431e-206,0.27999297125844236,0.0018183027340580738,0.0,2.0,-0.045116687116214096,1.0573452650981612,4.879772741274102,nao_irrigado
1564,1315.7678024538243,9.48284512197671e-215,2.4093598421345594e-212,0.3033051424021256,8.337587709606398e-05,-0.6034797291442777,2.0,-0.06463106788437684,1.0770668302936477,4.876442226932934,nao_irrigado
1565,1315.7487523052343,9.534328023314935e-215,2.4093598421345594e-212,0.30690063531754985,7.984222829223662e-06,-0.5977444127229918,2.0,-0.06417805071446578,1.0769850429891017,4.8568690620896,nao_irrigado
400,1056.634784258458,2.562446625134457e-181,1.4896818082876262e-180,0.2884762290170817,0.0012886485456466844,0.0,nan,-0.005009279120326152,1.3187798926620182,4.856241694429488,nao_irrigado
456,930.5754577829492,6.553952179914517e-164,2.0978498718744234e-163,0.2783297722174971,0.00012924190358950307,0.0,nan,0.0700414409478052,1.235021285389887,4.850153914205612,irrigado
355,941.8799620864893,1.6673590907035477e-165,5.8033809127885615e-165,0.2500055325788728,0.0016118443020263565,0.2625482174585241,nan,0.02643877027563684,1.3166014152903607,4.832182001511666,irrigado
432,1005.0835629527033,2.692269502724361e-174,1.3312808506574945e-173,0.28946857615748,0.0005890226253736008,0.0,nan,0.03880863877182073,1.2642851474659418,4.823839041088746,irrigado
680,765.4964438285446,8.091129434622717e-140,1.2520877276167959e-139,0.2587993237048669,0.0004589838823109144,0.0,nan,-0.10486037169270018,1.160520636366956,4.813502980977166,nao_irrigado
1557,1314.033451221019,1.5526608711364287e-214,2.4093598421345594e-212,0.31171675783657626,0.00024170313142629865,-0.22720534552162966,2.0,-0.05536473347385778,1.0765314332515703,4.810012579563834,nao_irrigado
1571,1313.7389738618708,1.6882915953029542e-214,2.4210101476644366e-212,0.2948035895096546,8.441208987817805e-05,-0.5244191314952541,2.0,-0.06718123970152251,1.0761125762446813,4.801855594151592,nao_irrigado
1568,1314.660984729157,1.2989182105186983e-214,2.4093598421345594e-212,0.29975934283715855,0.0002007070749866534,-0.5832419770664186,2.0,-0.06183850852212955,1.0763757862922225,4.800082665449137,nao_irrigado
1570,1313.9985319891666,1.5681561036673095e-214,2.4093598421345594e-212,0.30006630889839947,6.73527984664038e-05,-0.5799503059414787,2.0,-0.06456937468879506,1.0761395605289354,4.785265726355958,nao_irrigado
1562,1315.211246312722,1.110817115734487e-214,2.4093598421345594e-212,0.2993705278358165,0.00018623449988168245,-0.5946005346671689,2.0,-0.06133797779712169,1.0768780731709584,4.767791582015291,nao_irrigado
1569,1314.4211762324655,1.3905740844788084e-214,2.4093598421345594e-212,0.3002862445286776,5.685319088617368e-05,-0.5627700498093533,2.0,-0.06368379516605549,1.076298129009567,4.749338254241752,nao_irrigado
1566,1315.5744961723738,1.0018434604982391e-214,2.4093598421345594e-212,0.2998424329637537,6.616709851355397e-05,-0.5592401752209479,2.0,-0.06329715224975593,1.076851370375127,4.744234348684159,nao_irrigado
1581,1304.837744303821,2.130608888617286e-213,1.2730388109488285e-211,0.29695993838951984,0.0001330833637459418,-0.17658489189514087,2.0,-0.06475112883442911,1.0727072935131203,4.7290335102479535,nao_irrigado
1567,1315.0011837157506,1.1791714259632395e-214,2.4093598421345594e-212,0.30109545365118695,7.642916532520539e-05,-0.597847265455489,2.0,-0.06140203984136876,1.076532815849203,4.699503621533713,nao_irrigado
1558,1314.365317800474,1.4128369550109121e-214,2.4093598421345594e-212,0.30541656841326326,0.0002152279018372449,-0.27859106069241213,2.0,-0.05576204665586572,1.076588692196696,4.687550454154426,nao_irrigado
682,744.6180997340252,1.1704692616837838e-136,1.671765857823253e-136,0.25991002413297126,0.0003246937128420264,0.0,nan,-0.1073159922219895,1.1509751118799056,4.641983737848735,nao_irrigado
1556,1313.447387322698,1.8342762260719372e-214,2.4659551014254607e-212,0.31330872637601437,6.206191149462625e-05,-0.20089900391988835,2.0,-0.05439114140132237,1.0764141062429573,4.638345106379957,nao_irrigado
673,780.4774934486367,4.5357591891923506e-142,7.335652643573492e-142,0.27909269968095307,0.00027726804126223744,0.0,nan,-0.09057618471537848,1.1693535231248602,4.618988114532454,nao_irrigado
1555,1312.99009795144,2.0890887077163595e-214,2.49646100572105e-212,0.3052748405443828,0.000202235216787767,-0.104337260761711,2.0,-0.05419437085139718,1.076323084940934,4.60656151115723,nao_irrigado
1585,1299.9996475752741,8.47852136994285e-213,4.144840787897062e-211,0.3009281999394291,0.00027063791882874145,0.0,2.0,-0.057213088431412366,1.0708910643537297,4.604874544260191,nao_irrigado
1607,1262.3403193180654,4.268804533579665e-208,1.0931188752059356e-206,0.28238673347418297,0.001496685100246372,0.0,2.0,-0.04396076877551473,1.057940631109308,4.604025068367292,nao_irrigado
434,989.0796937623892,4.334272206431273e-172,1.891079009337458e-171,0.28325516339874235,0.0004910509592854984,0.0,nan,-0.041655326176914004,1.2569660386274968,4.603786953768057,nao_irrigado
1560,1314.926011537129,1.2046424393046504e-214,2.4093598421345594e-212,0.2945221802874858,0.0001260629562130981,-0.4985854775590107,2.0,-0.05985793180474017,1.0767644077932228,4.566844842658304,nao_irrigado
1554,1312.7062796071837,2.2647653804417666e-214,2.563952807015916e-212,0.29899756369305086,0.00012357925470249766,-0.15623955464927256,2.0,-0.05736451676189058,1.0763530864708983,4.540499933808532,nao_irrigado
1582,1303.6815587216881,2.9631789431383043e-213,1.6773152386027612e-211,0.2936481271917182,5.7689150443399616e-05,-0.14993643017097,2.0,-0.06336148998620908,1.0722822915078287,4.540029884795013,nao_irrigado
357,961.2180725917553,3.236357213279015e-168,1.3011970777127405e-167,0.25886599128089194,0.00021325889284008937,-0.49041915922221274,nan,-0.048274830174085424,1.3054572677875846,4.5300656706937925,nao_irrigado
459,922.8117956698534,8.231722720098967e-163,2.4592271626295663e-162,0.2675923583407982,0.0029852228518798094,0.0,nan,0.00040279991072050814,1.2323650162138384,4.51762195134847,irrigado
676,780.5755511113076,4.384886129260783e-142,7.096982741941267e-142,0.26242542716196926,0.00016790452920340733,0.0,nan,-0.09848448586954534,1.1680648418679511,4.50308581632049,nao_irrigado
726,1072.8650002637464,1.6786976071467647e-183,1.0376087795898536e-182,0.26202457009631885,0.002249972368355308,0.0,nan,0.029009651695925016,1.1428794578471009,4.499437044063228,irrigado
672,778.8810258618853,7.869094622605611e-142,1.2660001894708053e-141,0.2740294234645404,0.0005586758018159069,0.01877833928476696,nan,-0.08313048332624648,1.1690670376804704,4.487511577177721,nao_irrigado
463,911.8558842835108,2.9638710374239175e-161,8.410668339708241e-161,0.2745122741007384,0.00030113771664463387,0.0,nan,-0.06162796122351727,1.228400245051463,4.486125483837956,nao_irrigado
1561,1315.0179598396167,1.1735610746463507e-214,2.4093598421345594e-212,0.2920280047221415,5.1351555438111815e-05,-0.45951941445587097,2.0,-0.060475260197134756,1.0768141329774867,4.478432566296867,nao_irrigado
674,781.3502325134643,3.356684385221775e-142,5.457466449442206e-142,0.2724847152835501,0.00032730221454773956,0.0,nan,-0.08865266736433519,1.169154195364928,4.470807409962059,nao_irrigado
1609,1258.6748035949488,1.2334718404739356e-207,3.0496527917924544e-206,0.27671854412990005,0.0014464265714662936,0.0,2.0,-0.04469879530147086,1.056727482118255,4.458612737473745,nao_irrigado
444,977.771154707638,1.6000555923282146e-170,6.722108552925761e-170,0.2802262787395662,0.0019888706148284596,0.0,nan,0.006371325567711354,1.2501277054796647,4.446295535784684,irrigado
675,781.2640295557385,3.45797615126222e-142,5.6136654349924796e-142,0.26356837223373186,0.00026094489518480317,0.0,nan,-0.09373699764050772,1.1686722937056502,4.435652009269587,nao_irrigado
1583,1302.356757512215,4.324851058143579e-213,2.3256886565167094e-211,0.2958621869143576,8.65575714059043e-05,0.0,2.0,-0.058357166251412775,1.0717399534337866,4.406964300700633,nao_irrigado
1552,1311.4511730430588,3.236931373882166e-214,3.0272345153132777e-212,0.29053177652358064,0.000314609451012365,-0.04668295695728696,2.0,-0.053598018122618815,1.075971075336853,4.4054413694907915,nao_irrigado
677,779.508803126102,6.336023294069571e-142,1.021648133848849e-141,0.2539521672388332,0.00046301141996826566,0.0,nan,-0.09306525895025397,1.1673116127472645,4.395478812188253,nao_irrigado
445,976.5216384818119,2.3861874951152273e-170,9.966386994160882e-170,0.2824261658543874,0.0018274336431630541,0.0,nan,-0.007093190829690713,1.2507376717867318,4.3710418973429945,nao_irrigado
1553,1312.1171729049329,2.6780520545678334e-214,2.743090461607338e-212,0.29393461608717786,5.4310837718209356e-05,-0.14007022092039173,2.0,-0.056792173011789564,1.076208850564632,4.360525561261177,nao_irrigado
457,926.7094994356573,2.3085934667894512e-163,7.17598922986143e-163,0.27494489448824755,0.0018450045378156524,0.0,nan,0.018704863361413845,1.2328856428386505,4.344101110337264,irrigado
1586,1298.6711816875782,1.239333647504874e-212,5.795231903876053e-211,0.2944235815624483,0.00011452364770152795,0.0,2.0,-0.05652553094088508,1.0704234028713928,4.310670734244837,nao_irrigado
724,1052.9349647889871,8.095219600941381e-181,4.668315646548233e-180,0.2545908170074911,0.0019909711185385165,0.0,nan,0.02410785728867241,1.1833787015293395,4.267221753435274,irrigado
1549,1308.7182870017648,7.048466454437302e-214,5.228017704653322e-212,0.2895548851120133,0.0003067420525585214,0.0,1.0,-0.05099197694116493,1.0752709743259683,4.265455608775018,nao_irrigado
